body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
-0.001193,-0.005251,0.695061,0.644435,0.001990,0.019018,-0.764420,0.065109,-0.378285,0.211672,0.007380,0.501362,-0.296622,-0.126773,0.243913,0.082837,-0.154737,0.474054,-0.417230,-0.086642,0.047001,1.738944,0.147798,-0.572654,-0.010832,-1.533751,-0.422781,-0.635800,-0.001110,0.017115,-0.015285,-0.013320,0.001395,-0.013679,0.001530,-0.017970,-0.023550,-0.044925,0.022064,-0.029115,0.009915,-0.040635,-0.019783,-0.006495,-0.007321,0.012990,0.034532,-0.029025,0.013065
-0.001174,-0.005405,0.695036,0.644435,0.001990,0.019018,-0.764420,0.065099,-0.377975,0.211332,0.007120,0.501477,-0.296953,-0.126715,0.243564,0.082313,-0.155639,0.474565,-0.417864,-0.086440,0.046189,1.738505,0.147620,-0.572841,-0.010570,-1.532996,-0.423389,-0.635606,-0.000530,0.014456,-0.018030,-0.012310,0.008319,-0.017890,0.003375,-0.016050,-0.027895,-0.045880,0.028230,-0.033395,0.010350,-0.040660,-0.022727,-0.010180,-0.008075,0.013460,0.037032,-0.030655,0.008616
-0.001157,-0.005557,0.695002,0.644924,0.002037,0.018919,-0.764010,0.065088,-0.377707,0.210951,0.006888,0.501695,-0.297338,-0.126638,0.243271,0.081721,-0.156572,0.475183,-0.418566,-0.086228,0.045375,1.738035,0.147391,-0.572977,-0.010294,-1.532270,-0.424007,-0.635455,-0.000590,0.011380,-0.021090,-0.010270,0.015999,-0.021970,0.004860,-0.011820,-0.032920,-0.048160,0.036240,-0.038540,0.011160,-0.040870,-0.025022,-0.013990,-0.004309,0.014600,0.034899,-0.031450,0.005299
-0.001144,-0.005705,0.694950,0.644924,0.002037,0.018919,-0.764010,0.065075,-0.377520,0.210488,0.006709,0.502117,-0.297831,-0.126521,0.243091,0.080996,-0.157566,0.476015,-0.419405,-0.085994,0.044554,1.737504,0.147060,-0.573013,-0.009986,-1.531600,-0.424647,-0.635394,-0.001030,0.007959,-0.024220,-0.013170,0.025220,-0.026810,0.005810,-0.006770,-0.038190,-0.047300,0.047521,-0.045601,0.011940,-0.038530,-0.026879,-0.022930,0.005101,0.017510,0.030351,-0.031269,0.002660
-0.001138,-0.005845,0.694884,0.645641,0.002148,0.018609,-0.763411,0.065047,-0.377388,0.209982,0.006361,0.502704,-0.298410,-0.126406,0.243000,0.080194,-0.158464,0.477084,-0.420390,-0.085750,0.043833,1.736960,0.146474,-0.572773,-0.009593,-1.531056,-0.425258,-0.635349,-0.001630,0.005905,-0.025855,-0.019560,0.031370,-0.029989,0.005750,-0.003425,-0.041070,-0.043730,0.056429,-0.051045,0.012300,-0.034810,-0.027376,-0.032530,0.015450,0.020735,0.025654,-0.030205,0.002016
-0.001136,-0.005980,0.694811,0.645974,0.002193,0.018441,-0.763133,0.065010,-0.377284,0.209454,0.005927,0.503372,-0.299031,-0.126291,0.242954,0.079353,-0.159315,0.478272,-0.421447,-0.085502,0.043162,1.736409,0.145759,-0.572395,-0.009157,-1.530574,-0.425855,-0.635313,-0.000945,0.002775,-0.027061,-0.029475,0.039315,-0.032955,0.004605,0.000015,-0.043860,-0.038940,0.067950,-0.057720,0.012225,-0.022650,-0.020882,-0.052050,0.034140,0.021915,0.021237,-0.031830,0.007319
-0.001148,-0.006103,0.694725,0.646330,0.002221,0.018229,-0.762837,0.065009,-0.377277,0.208900,0.005182,0.504276,-0.299728,-0.126221,0.243001,0.078439,-0.160022,0.479802,-0.422699,-0.085261,0.042927,1.736125,0.144392,-0.571407,-0.008717,-1.530206,-0.426531,-0.635056,0.000880,-0.000900,-0.027940,-0.039110,0.047335,-0.035135,0.003010,0.002950,-0.046305,-0.033780,0.079016,-0.064234,0.011895,-0.008945,-0.011045,-0.071935,0.051966,0.021655,0.018471,-0.034740,0.013773
-0.001165,-0.006223,0.694636,0.646683,0.002246,0.018003,-0.762543,0.065045,-0.377320,0.208336,0.004363,0.505265,-0.300436,-0.126171,0.243072,0.077501,-0.160666,0.481433,-0.424016,-0.085026,0.042804,1.735967,0.142882,-0.570316,-0.008291,-1.529835,-0.427245,-0.634762,0.003700,-0.004591,-0.028600,-0.044660,0.053710,-0.035959,0.001600,0.004780,-0.048150,-0.029100,0.086559,-0.069200,0.011490,-0.000590,-0.001517,-0.082630,0.059719,0.020560,0.018710,-0.037530,0.016579
-0.001193,-0.006339,0.694540,0.647032,0.002266,0.017749,-0.762253,0.065157,-0.377461,0.207756,0.003395,0.506425,-0.301167,-0.126157,0.243192,0.076513,-0.161186,0.483264,-0.425467,-0.084802,0.042904,1.736064,0.141086,-0.569019,-0.007894,-1.529458,-0.428032,-0.634393,0.010010,-0.010720,-0.028360,-0.052650,0.060271,-0.035160,-0.000460,0.005340,-0.049390,-0.028580,0.095330,-0.075269,0.010810,-0.001100,0.003833,-0.082620,0.059140,0.022300,0.019491,-0.037770,0.014591
-0.001230,-0.006452,0.694446,0.647381,0.002265,0.017485,-0.761962,0.065446,-0.377749,0.207202,0.002257,0.507676,-0.301843,-0.126189,0.243286,0.075525,-0.161809,0.485246,-0.427027,-0.084594,0.042760,1.736120,0.139577,-0.567951,-0.007399,-1.529056,-0.428755,-0.634178,0.016655,-0.016224,-0.027340,-0.059085,0.063735,-0.033135,-0.002140,0.004350,-0.049405,-0.032480,0.100940,-0.079410,0.010195,-0.010220,0.002328,-0.071910,0.050515,0.026005,0.020421,-0.035340,0.008801
-0.001272,-0.006564,0.694354,0.647731,0.002252,0.017217,-0.761671,0.065823,-0.378110,0.206662,0.001032,0.508974,-0.302492,-0.126243,0.243366,0.074537,-0.162485,0.487302,-0.428643,-0.084394,0.042495,1.736157,0.138210,-0.566998,-0.006854,-1.528641,-0.429446,-0.634041,0.027165,-0.028381,-0.023475,-0.064725,0.068924,-0.028770,-0.003675,-0.000945,-0.047655,-0.047250,0.104699,-0.083160,0.010230,-0.015585,0.004256,-0.063060,0.032115,0.027195,0.031483,-0.035565,0.003570
