body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
-0.007497,0.001102,0.075783,0.025734,0.679227,-0.021128,0.733172,-0.015903,-0.252194,0.095955,0.006036,0.099079,-0.014099,-0.066503,0.248076,-0.045822,-0.093098,0.076171,-0.031213,0.082078,0.298850,0.199370,-0.451372,-0.460994,0.438722,-0.259675,0.219811,-0.635053,-0.079525,-0.490975,0.364275,0.452675,0.495400,-0.070475,-0.332525,0.470400,-0.344625,-0.042975,0.380850,-0.156050,0.410400,0.134251,0.996850,-2.256850,-0.744975,0.833626,-1.298375,1.099050,-1.615274
-0.008247,0.001212,0.075783,0.025409,0.678880,-0.020542,0.733522,-0.017493,-0.262014,0.103241,0.015089,0.108987,-0.015508,-0.073154,0.257484,-0.052714,-0.093957,0.083788,-0.034334,0.090286,0.301535,0.219307,-0.496509,-0.475894,0.455395,-0.285642,0.241792,-0.667358,-0.079500,-0.490975,0.364275,0.452675,0.495400,-0.070475,-0.332525,0.470375,-0.344600,-0.042975,0.380850,-0.156075,0.410400,0.134250,0.996850,-2.256850,-0.744975,0.833625,-1.298375,1.099050,-1.615250
-0.008997,0.001323,0.075783,0.025084,0.678532,-0.019956,0.733871,-0.019083,-0.271833,0.110526,0.024143,0.118895,-0.016918,-0.079804,0.266891,-0.059606,-0.094817,0.091405,-0.037456,0.098494,0.304220,0.239244,-0.541646,-0.490793,0.472067,-0.311610,0.263773,-0.699663,-0.079500,-0.490975,0.364275,0.452675,0.495375,-0.070500,-0.332500,0.470375,-0.344600,-0.043000,0.380850,-0.156075,0.410375,0.134250,0.996849,-2.256849,-0.744975,0.833599,-1.298375,1.099050,-1.615250
-0.009747,0.001433,0.075782,0.024759,0.678184,-0.019370,0.734219,-0.020673,-0.281653,0.117812,0.033196,0.128802,-0.018328,-0.086454,0.276299,-0.066498,-0.095677,0.099022,-0.040577,0.106701,0.306905,0.259181,-0.586783,-0.505693,0.488739,-0.337577,0.285754,-0.731968,-0.079525,-0.490975,0.364275,0.452675,0.495375,-0.070500,-0.332525,0.470375,-0.344600,-0.043000,0.380850,-0.156050,0.410375,0.134251,0.996850,-2.256851,-0.744976,0.833602,-1.298375,1.099051,-1.615275
-0.010496,0.001543,0.075782,0.024433,0.677836,-0.018784,0.734567,-0.022264,-0.291472,0.125097,0.042250,0.138710,-0.019738,-0.093105,0.285706,-0.073390,-0.096537,0.106639,-0.043698,0.114909,0.309590,0.279118,-0.631920,-0.520592,0.505411,-0.363545,0.307735,-0.764274,-0.079525,-0.490975,0.364275,0.452700,0.495400,-0.070500,-0.332525,0.470375,-0.344600,-0.042975,0.380850,-0.156050,0.410400,0.134250,0.996850,-2.256875,-0.744975,0.833625,-1.298375,1.099050,-1.615275
-0.011246,0.001653,0.075782,0.024108,0.677487,-0.018198,0.734915,-0.023854,-0.301292,0.132383,0.051304,0.148618,-0.021148,-0.099755,0.295114,-0.080282,-0.097396,0.114256,-0.046819,0.123117,0.312275,0.299055,-0.677058,-0.535492,0.522084,-0.389512,0.329716,-0.796579,-0.079500,-0.490975,0.364300,0.452675,0.495400,-0.070500,-0.332500,0.470401,-0.344625,-0.042975,0.380850,-0.156075,0.410400,0.134250,0.996850,-2.256878,-0.744976,0.833623,-1.298376,1.099050,-1.615252
-0.011996,0.001764,0.075782,0.023783,0.677137,-0.017612,0.735262,-0.025444,-0.311111,0.139669,0.060357,0.158526,-0.022558,-0.106405,0.304522,-0.087175,-0.098256,0.121873,-0.049941,0.131325,0.314960,0.318992,-0.722195,-0.550391,0.538756,-0.415480,0.351697,-0.828884,-0.079500,-0.490950,0.364275,0.452675,0.495400,-0.070500,-0.332525,0.470375,-0.344625,-0.043000,0.380875,-0.156075,0.410400,0.134251,0.996825,-2.256851,-0.744949,0.833601,-1.298375,1.099075,-1.615250
-0.012746,0.001874,0.075782,0.023457,0.676787,-0.017026,0.735608,-0.027034,-0.320930,0.146954,0.069411,0.168434,-0.023968,-0.113056,0.313929,-0.094067,-0.099116,0.129491,-0.053062,0.139533,0.317645,0.338928,-0.767332,-0.565290,0.555428,-0.441447,0.373679,-0.861189,-0.079525,-0.490975,0.364275,0.452675,0.495400,-0.070475,-0.332525,0.470374,-0.344600,-0.043000,0.380875,-0.156050,0.410375,0.134250,0.996824,-2.256846,-0.744973,0.833599,-1.298374,1.099075,-1.615274
-0.013495,0.001984,0.075781,0.023132,0.676437,-0.016440,0.735954,-0.028625,-0.330750,0.154240,0.078464,0.178342,-0.025377,-0.119706,0.323337,-0.100959,-0.099976,0.137108,-0.056183,0.147740,0.320330,0.358865,-0.812469,-0.580190,0.572100,-0.467415,0.395660,-0.893495,-0.079525,-0.490975,0.364275,0.452675,0.495401,-0.070475,-0.332526,0.470376,-0.344600,-0.042975,0.380850,-0.156075,0.410375,0.134250,0.996850,-2.256851,-0.744978,0.833626,-1.298377,1.099051,-1.615277
-0.014245,0.002094,0.075781,0.022806,0.676086,-0.015854,0.736299,-0.030215,-0.340569,0.161525,0.087518,0.188250,-0.026787,-0.126357,0.332744,-0.107851,-0.100835,0.144725,-0.059305,0.155948,0.323015,0.378802,-0.857606,-0.595089,0.588773,-0.493382,0.417641,-0.925800,-0.079500,-0.490975,0.364275,0.452700,0.495400,-0.070500,-0.332525,0.470375,-0.344600,-0.042975,0.380850,-0.156075,0.410400,0.134251,0.996850,-2.256849,-0.744975,0.833626,-1.298349,1.099050,-1.615250
-0.014995,0.002204,0.075781,0.022481,0.675734,-0.015268,0.736644,-0.031805,-0.350389,0.168811,0.096572,0.198158,-0.028197,-0.133007,0.342152,-0.114743,-0.101695,0.152342,-0.062426,0.164156,0.325700,0.398739,-0.902743,-0.609989,0.605445,-0.519349,0.439622,-0.958105,-0.079525,-0.490975,0.364275,0.452675,0.495374,-0.070500,-0.332500,0.470399,-0.344600,-0.043000,0.380850,-0.156050,0.410400,0.134250,0.996849,-2.256873,-0.744973,0.833598,-1.298373,1.099049,-1.615247
-0.015744,0.002315,0.075781,0.022155,0.675383,-0.014682,0.736988,-0.033396,-0.360208,0.176096,0.105625,0.208065,-0.029607,-0.139657,0.351560,-0.121635,-0.102555,0.159959,-0.065547,0.172364,0.328385,0.418676,-0.947881,-0.624888,0.622117,-0.545317,0.461603,-0.990410,-0.079525,-0.490975,0.364276,0.452676,0.495375,-0.070500,-0.332525,0.470376,-0.344625,-0.043000,0.380850,-0.156050,0.410401,0.134250,0.996851,-2.256878,-0.744975,0.833599,-1.298377,1.099050,-1.615278
-0.016494,0.002425,0.075781,0.021830,0.675030,-0.014096,0.737332,-0.034986,-0.370028,0.183382,0.114679,0.217973,-0.031017,-0.146308,0.360967,-0.128528,-0.103415,0.167576,-0.068668,0.180572,0.331070,0.438613,-0.993018,-0.639788,0.638789,-0.571284,0.483584,-1.022716,-0.079500,-0.490975,0.364275,0.452675,0.495400,-0.070500,-0.332525,0.470375,-0.344625,-0.042975,0.380850,-0.156075,0.410375,0.134250,0.996850,-2.256849,-0.744975,0.833626,-1.298375,1.099050,-1.615277
